,id,dtm,value,corriente_1,voltaje,corriente_2,corriente_3,potencia_1,potencia_2,potencia_3,FP_1,FP_2,FP_3,frecuencia,building_id,sensor_id
2998,2165329,2023-08-30 12:29:45,0.43,287.34,213.68,264.82,280.86,35.4,32.31,34.54,1.0,1.0,1.01,60.03,65,82
2999,2165331,2023-08-30 12:30:00,0.42,279.05,213.89,253.71,280.17,34.44,31.01,34.47,1.0,1.0,1.01,59.96,65,82
3000,2165337,2023-08-30 12:30:15,0.41,279.0,213.84,252.92,265.98,34.42,30.9,32.7,1.0,1.0,1.01,60.02,65,82
3001,2165341,2023-08-30 12:30:30,0.42,281.32,213.98,253.29,267.91,34.75,30.96,32.93,1.0,1.0,1.01,59.96,65,82
3002,2165343,2023-08-30 12:30:45,0.41,279.28,214.15,252.83,264.09,34.5,30.93,32.5,1.0,1.0,1.01,60.02,65,82
3003,2165347,2023-08-30 12:31:00,0.42,291.1,213.99,267.67,264.64,35.86,32.69,32.55,1.0,1.0,1.01,60.0,65,82
3004,2165352,2023-08-30 12:31:15,0.42,287.78,214.94,265.32,263.65,35.62,32.55,32.58,1.0,1.0,1.01,60.04,65,82
3005,2165356,2023-08-30 12:31:30,0.42,287.57,214.99,265.28,276.59,35.61,32.57,34.21,1.0,1.0,1.01,60.0,65,82
3006,2165361,2023-08-30 12:31:45,0.43,290.86,214.94,264.93,277.01,36.02,32.53,34.25,1.0,1.0,1.01,59.99,65,82
3007,2165363,2023-08-30 12:32:00,0.44,310.76,214.63,266.27,305.57,38.51,32.65,37.66,1.0,1.0,1.01,59.95,65,82
3008,2165368,2023-08-30 12:32:15,0.45,304.18,214.83,267.25,299.13,37.74,32.79,36.92,1.0,1.0,1.01,60.03,65,82
3009,2165372,2023-08-30 12:32:30,0.44,293.69,214.75,273.79,280.41,36.32,33.59,34.58,1.0,1.0,1.01,60.02,65,82
3010,2165376,2023-08-30 12:32:45,0.43,291.63,214.51,268.44,265.95,36.07,32.84,32.73,1.0,1.0,1.01,60.02,65,82
3011,2165379,2023-08-30 12:33:00,0.42,292.9,213.78,246.98,252.4,36.06,30.0,30.68,1.0,0.99,1.02,59.98,65,82
3012,2165383,2023-08-30 12:33:15,0.4,293.11,213.68,247.55,251.73,36.07,30.05,30.58,1.0,0.99,1.02,59.98,65,82
3013,2165388,2023-08-30 12:33:30,0.39,292.73,213.97,237.72,244.97,36.08,28.8,29.61,1.0,0.99,1.03,59.98,65,82
3014,2165393,2023-08-30 12:33:45,0.39,276.09,213.92,217.41,244.39,34.07,26.41,29.52,1.0,0.99,1.03,60.04,65,82
3015,2165397,2023-08-30 12:34:00,0.38,274.75,214.28,217.1,244.01,33.94,26.42,29.57,1.0,0.99,1.03,60.01,65,82
3016,2165401,2023-08-30 12:34:15,0.37,275.03,213.94,216.06,243.75,33.96,26.24,29.44,1.0,0.99,1.03,60.02,65,82
3017,2165403,2023-08-30 12:34:30,0.37,274.49,214.0,225.12,244.08,33.86,27.39,29.54,1.0,0.99,1.03,60.0,65,82
3018,2165407,2023-08-30 12:34:45,0.38,280.57,213.89,220.59,245.05,34.61,26.78,29.64,1.0,0.99,1.03,60.01,65,82
3019,2165412,2023-08-30 12:35:00,0.38,280.37,213.64,219.63,244.95,34.57,26.64,29.56,1.0,0.99,1.03,59.96,65,82
3020,2165417,2023-08-30 12:35:15,0.38,281.72,213.85,215.4,251.85,34.78,26.18,30.3,1.0,0.99,1.03,59.98,65,82
3021,2165420,2023-08-30 12:35:30,0.38,284.74,214.0,217.47,252.32,35.16,26.41,30.43,1.0,0.99,1.03,59.97,65,82
3022,2165424,2023-08-30 12:35:45,0.39,295.17,214.49,226.34,266.4,36.52,27.49,32.27,1.0,0.99,1.03,59.99,65,82
3023,2165429,2023-08-30 12:36:00,0.39,305.08,213.98,240.97,275.5,37.66,29.16,33.29,1.0,0.99,1.03,60.03,65,82
3024,2165432,2023-08-30 12:36:15,0.39,286.18,213.73,217.02,254.52,35.33,26.29,30.67,1.0,0.99,1.03,59.96,65,82
3025,2165436,2023-08-30 12:36:30,0.39,285.58,214.12,217.26,253.65,35.3,26.38,30.63,1.0,0.99,1.03,59.98,65,82
3026,2165440,2023-08-30 12:36:45,0.39,296.34,214.37,225.89,257.5,36.67,27.41,31.11,1.0,0.99,1.03,60.04,65,82
3027,2165445,2023-08-30 12:37:00,0.46,339.04,213.61,271.44,288.87,41.79,32.39,35.48,1.0,0.98,1.01,59.95,65,82
3028,2165448,2023-08-30 12:37:15,0.46,338.14,213.86,272.29,289.76,41.74,32.51,35.64,1.0,0.98,1.01,59.95,65,82
3029,2165452,2023-08-30 12:37:30,0.46,336.68,213.79,276.6,288.71,41.48,33.0,35.55,1.0,0.97,1.01,60.02,65,82
3030,2165457,2023-08-30 12:37:45,0.46,336.95,213.75,275.91,287.65,41.53,32.9,35.38,1.0,0.97,1.01,60.0,65,82
3031,2165459,2023-08-30 12:38:00,0.47,367.46,213.98,295.13,315.75,45.3,35.15,38.79,1.0,0.97,1.01,60.02,65,82
3032,2165463,2023-08-30 12:38:15,0.48,346.24,213.51,280.81,295.4,42.66,33.37,36.3,1.0,0.97,1.01,59.98,65,82
3033,2165468,2023-08-30 12:38:30,0.47,342.84,213.72,281.4,295.42,42.25,33.51,36.36,1.0,0.97,1.01,59.99,65,82
3034,2165473,2023-08-30 12:38:45,0.46,329.89,213.72,275.97,285.36,40.68,32.9,35.15,1.0,0.97,1.01,60.0,65,82
3035,2165475,2023-08-30 12:39:00,0.45,330.36,213.71,274.57,284.39,40.77,32.72,34.97,1.0,0.97,1.01,59.97,65,82
3036,2165481,2023-08-30 12:39:15,0.46,338.36,214.79,271.99,282.89,41.92,32.64,35.01,1.0,0.98,1.01,60.02,65,82
3037,2165483,2023-08-30 12:39:30,0.47,349.1,214.28,272.75,298.92,43.08,32.66,36.91,1.0,0.98,1.01,60.0,65,82
3038,2165488,2023-08-30 12:39:45,0.46,292.74,214.24,227.99,264.1,36.16,27.67,32.03,1.0,0.99,1.03,59.99,65,82
3039,2165493,2023-08-30 12:40:00,0.43,313.92,213.73,252.35,285.41,38.67,30.42,34.98,1.0,0.98,1.01,60.03,65,82
3040,2165496,2023-08-30 12:40:15,0.43,315.62,213.52,252.27,284.94,38.84,30.37,34.88,1.0,0.98,1.01,60.0,65,82
3041,2165500,2023-08-30 12:40:30,0.43,315.33,213.82,245.73,280.79,38.84,29.55,34.33,1.0,0.98,1.02,60.02,65,82
3042,2165505,2023-08-30 12:40:45,0.43,311.99,213.96,244.63,280.16,38.48,29.42,34.28,1.0,0.98,1.02,59.98,65,82
3043,2165509,2023-08-30 12:41:00,0.43,311.81,214.8,244.89,279.13,38.61,29.57,34.27,1.0,0.98,1.02,60.05,65,82
3044,2165511,2023-08-30 12:41:15,0.42,296.18,214.95,246.85,259.66,36.76,29.75,31.93,1.0,0.98,1.02,60.01,65,82
3045,2165516,2023-08-30 12:41:30,0.44,316.28,214.76,274.54,278.98,39.23,33.42,34.54,1.0,0.99,1.01,60.0,65,82
3046,2165519,2023-08-30 12:41:45,0.45,316.79,214.74,270.86,280.09,39.29,32.98,34.64,1.0,0.99,1.01,60.0,65,82
3047,2165524,2023-08-30 12:42:00,0.44,313.42,214.51,270.87,279.29,38.82,32.94,34.5,1.0,0.99,1.01,59.98,65,82
3048,2165529,2023-08-30 12:42:15,0.46,313.92,214.67,285.97,291.87,38.93,34.94,36.22,1.0,0.99,1.0,60.04,65,82
3049,2165531,2023-08-30 12:42:30,0.46,314.04,214.48,288.44,293.91,38.93,35.21,36.45,1.0,0.99,1.0,60.01,65,82
3050,2165535,2023-08-30 12:42:45,0.46,316.25,213.64,287.98,293.93,39.04,35.01,36.32,1.0,0.99,1.0,60.01,65,82
3051,2165541,2023-08-30 12:43:00,0.46,316.19,213.66,287.91,293.91,39.03,35.01,36.31,1.0,0.99,1.0,60.0,65,82
3052,2165545,2023-08-30 12:43:15,0.46,313.21,213.83,287.61,293.31,38.68,35.01,36.27,1.0,0.99,1.0,60.02,65,82
3053,2165547,2023-08-30 12:43:30,0.43,293.46,214.28,263.59,269.14,36.21,32.24,33.14,1.0,1.0,1.01,60.01,65,82
3054,2165552,2023-08-30 12:43:45,0.42,284.48,213.71,256.49,266.05,35.03,31.31,32.68,1.0,1.0,1.01,60.03,65,82
3055,2165557,2023-08-30 12:44:00,0.41,283.79,213.55,256.4,265.72,34.91,31.29,32.62,1.0,1.0,1.01,60.01,65,82
3056,2165560,2023-08-30 12:44:15,0.41,280.35,213.66,250.48,280.44,34.56,30.6,34.52,1.0,1.0,1.01,60.0,65,82
3057,2165563,2023-08-30 12:44:30,0.42,277.49,214.04,249.96,275.47,34.27,30.6,33.99,1.0,1.0,1.01,59.99,65,82
3058,2165568,2023-08-30 12:44:45,0.41,278.35,213.86,250.47,275.65,34.36,30.64,33.98,1.0,1.0,1.01,59.95,65,82
3059,2165573,2023-08-30 12:45:00,0.41,276.02,213.73,251.13,275.77,34.03,30.71,33.98,1.0,1.0,1.01,59.97,65,82
3060,2165576,2023-08-30 12:45:15,0.41,272.69,213.63,251.84,275.55,33.6,30.79,33.93,1.0,1.0,1.01,60.01,65,82
3061,2165580,2023-08-30 12:45:30,0.41,275.45,213.56,253.48,276.09,33.92,30.98,33.99,1.0,1.0,1.01,60.0,65,82
3062,2165583,2023-08-30 12:45:45,0.4,278.7,213.85,232.95,261.76,34.4,28.4,32.04,1.0,1.0,1.02,60.01,65,82
3063,2165589,2023-08-30 12:46:00,0.4,278.1,213.99,233.53,261.04,34.34,28.49,31.97,1.0,0.99,1.02,60.0,65,82
3064,2165591,2023-08-30 12:46:15,0.4,279.29,213.84,234.43,261.06,34.46,28.58,31.95,1.0,0.99,1.02,59.98,65,82
3065,2165597,2023-08-30 12:46:30,0.41,279.2,213.86,234.07,261.43,34.45,28.53,32.0,1.0,0.99,1.02,59.98,65,82
3066,2165599,2023-08-30 12:46:45,0.38,280.34,213.9,221.95,248.62,34.59,26.92,30.12,1.0,0.99,1.03,59.98,65,82
3067,2165604,2023-08-30 12:47:00,0.38,282.14,214.11,223.76,248.05,34.84,27.16,30.07,1.0,0.99,1.03,60.03,65,82
3068,2165609,2023-08-30 12:47:15,0.39,283.79,214.36,223.68,247.61,35.09,27.18,30.05,1.0,0.99,1.03,60.0,65,82
3069,2165613,2023-08-30 12:47:30,0.39,283.28,214.11,225.01,248.02,34.99,27.3,30.06,1.0,0.99,1.03,60.03,65,82
3070,2165616,2023-08-30 12:47:45,0.38,278.94,213.88,220.11,249.01,34.42,26.7,30.15,1.0,0.99,1.03,59.96,65,82
3071,2165621,2023-08-30 12:48:00,0.38,280.23,213.93,219.9,247.86,34.58,26.68,30.02,1.0,0.99,1.03,59.99,65,82
3072,2165624,2023-08-30 12:48:15,0.38,280.7,214.11,219.56,248.6,34.69,26.67,30.09,1.0,0.99,1.03,60.04,65,82
3073,2165629,2023-08-30 12:48:30,0.38,283.29,213.85,220.35,252.65,34.95,26.75,30.51,1.0,0.99,1.03,59.98,65,82
3074,2165632,2023-08-30 12:48:45,0.38,284.24,214.26,215.34,252.89,35.12,26.2,30.61,1.0,0.99,1.03,59.97,65,82
3075,2165635,2023-08-30 12:49:00,0.38,280.99,214.15,214.96,252.52,34.71,26.15,30.54,1.0,0.99,1.03,59.98,65,82
3076,2165640,2023-08-30 12:49:15,0.38,281.27,214.04,215.01,252.86,34.74,26.13,30.58,1.0,0.99,1.03,60.02,65,82
3077,2165643,2023-08-30 12:49:30,0.4,323.1,213.78,257.75,287.28,39.76,30.92,35.36,1.0,0.98,1.01,59.97,65,82
3078,2165647,2023-08-30 12:49:45,0.44,323.42,213.92,258.92,288.26,39.82,31.08,35.52,1.0,0.98,1.01,59.99,65,82
3079,2165651,2023-08-30 12:50:00,0.44,323.24,213.59,259.62,288.33,39.77,31.11,35.44,1.0,0.98,1.01,59.97,65,82
3080,2165657,2023-08-30 12:50:15,0.45,322.63,213.71,258.91,288.15,39.71,31.04,35.45,1.0,0.98,1.01,59.98,65,82
3081,2165661,2023-08-30 12:50:30,0.44,332.99,213.79,262.56,289.49,40.97,31.43,35.63,1.0,0.98,1.01,60.01,65,82
3082,2165663,2023-08-30 12:50:45,0.45,328.55,214.06,263.65,288.74,40.5,31.64,35.6,1.0,0.98,1.01,60.02,65,82
3083,2165669,2023-08-30 12:51:00,0.45,332.56,213.8,257.07,288.94,40.93,30.72,35.45,1.0,0.98,1.01,60.02,65,82
3084,2165672,2023-08-30 12:51:15,0.44,326.54,213.78,256.65,281.48,40.24,30.66,34.53,1.0,0.98,1.01,59.99,65,82
3085,2165677,2023-08-30 12:51:30,0.44,317.82,213.98,254.38,272.42,39.21,30.41,33.51,1.0,0.98,1.01,60.0,65,82
3086,2165681,2023-08-30 12:51:45,0.44,328.7,213.79,268.95,272.85,40.56,32.07,33.53,1.0,0.97,1.01,59.96,65,82
3087,2165683,2023-08-30 12:52:00,0.44,324.49,213.87,269.5,272.38,40.06,32.19,33.49,1.0,0.98,1.01,60.01,65,82
3088,2165689,2023-08-30 12:52:15,0.43,317.57,214.02,269.68,251.13,39.19,32.21,30.83,1.0,0.98,1.01,60.02,65,82
3089,2165693,2023-08-30 12:52:30,0.4,277.57,214.36,223.8,220.63,34.04,27.16,26.34,1.01,0.99,1.04,60.01,65,82
3090,2165695,2023-08-30 12:52:45,0.34,259.44,214.54,219.0,199.38,31.55,26.62,23.84,1.02,0.99,1.04,60.01,65,82
3091,2165701,2023-08-30 12:53:00,0.34,259.06,214.53,218.7,199.23,31.51,26.58,23.82,1.02,0.99,1.04,59.98,65,82
3092,2165703,2023-08-30 12:53:15,0.33,245.82,214.59,206.84,194.66,29.97,25.22,23.32,1.02,0.99,1.04,60.0,65,82
3093,2165707,2023-08-30 12:53:30,0.34,257.8,214.48,218.89,211.95,31.48,26.6,25.41,1.02,0.99,1.04,60.01,65,82
3094,2165713,2023-08-30 12:53:45,0.33,242.61,214.69,206.42,194.14,29.55,25.18,23.28,1.02,0.99,1.04,59.97,65,82
3095,2165715,2023-08-30 12:54:00,0.33,243.12,214.69,214.25,194.16,29.61,26.15,23.27,1.02,0.99,1.04,59.98,65,82
3096,2165721,2023-08-30 12:54:15,0.33,242.73,214.69,206.21,193.06,29.55,25.16,23.1,1.02,0.99,1.04,60.0,65,82
3097,2165724,2023-08-30 12:54:30,0.33,246.76,214.59,206.16,197.61,30.08,25.14,23.58,1.02,0.99,1.04,59.99,65,82
3098,2165729,2023-08-30 12:54:45,0.33,237.56,214.53,193.75,197.88,29.14,23.64,23.62,1.01,0.99,1.04,59.96,65,82
3099,2165731,2023-08-30 12:55:00,0.33,240.53,214.64,202.03,206.67,29.57,24.7,24.89,1.01,0.99,1.03,60.0,65,82
3100,2165736,2023-08-30 12:55:15,0.33,238.31,214.72,201.68,202.91,29.27,24.67,24.45,1.01,0.99,1.03,60.01,65,82
3101,2165740,2023-08-30 12:55:30,0.33,249.06,214.24,273.83,231.73,30.37,32.57,27.51,1.02,0.97,1.05,59.99,65,82
3102,2165743,2023-08-30 12:55:45,0.38,255.35,214.4,224.68,237.13,31.52,27.52,29.0,1.0,1.0,1.02,59.96,65,82
3103,2165748,2023-08-30 12:56:00,0.36,254.04,214.28,223.21,233.81,31.31,27.32,28.55,1.0,1.0,1.02,59.99,65,82
3104,2165753,2023-08-30 12:56:15,0.36,257.08,214.31,221.44,233.18,31.7,27.1,28.47,1.0,1.0,1.02,59.97,65,82
3105,2165757,2023-08-30 12:56:30,0.38,272.3,214.36,236.69,266.29,33.6,28.88,32.57,1.0,0.99,1.02,59.98,65,82
3106,2165761,2023-08-30 12:56:45,0.37,255.74,214.47,222.06,246.67,31.55,27.2,30.21,1.01,1.0,1.02,59.97,65,82
3107,2165765,2023-08-30 12:57:00,0.37,255.72,214.38,222.4,246.6,31.53,27.23,30.2,1.01,1.0,1.02,60.0,65,82
3108,2165768,2023-08-30 12:57:15,0.39,274.75,214.07,246.28,266.94,33.94,30.04,32.97,1.0,0.99,1.01,60.0,65,82
3109,2165772,2023-08-30 12:57:30,0.4,265.96,214.12,246.23,250.88,32.8,30.02,31.0,1.0,0.99,1.01,59.96,65,82
3110,2165777,2023-08-30 12:57:45,0.39,261.82,214.29,246.04,251.54,32.33,30.02,31.1,1.0,0.99,1.01,59.99,65,82
3111,2165780,2023-08-30 12:58:00,0.39,260.56,215.03,245.61,251.39,32.25,30.07,31.2,1.0,0.99,1.01,60.0,65,82
3112,2165783,2023-08-30 12:58:15,0.39,256.15,215.32,244.56,247.07,31.74,29.98,30.71,1.01,0.99,1.01,60.03,65,82
3113,2165788,2023-08-30 12:58:30,0.38,256.31,215.16,244.66,234.48,31.73,29.96,29.12,1.01,0.99,1.01,60.0,65,82
3114,2165791,2023-08-30 12:58:45,0.38,256.18,214.88,244.87,233.85,31.67,29.95,29.01,1.01,0.99,1.01,60.0,65,82
3115,2165796,2023-08-30 12:59:00,0.38,255.85,215.0,244.64,234.07,31.64,29.94,29.05,1.01,0.99,1.01,59.98,65,82
3116,2165801,2023-08-30 12:59:15,0.38,258.07,215.17,244.45,234.25,31.97,29.94,29.1,1.0,0.99,1.01,60.0,65,82
3117,2165803,2023-08-30 12:59:30,0.38,254.36,215.21,242.26,234.02,31.52,29.7,29.07,1.0,0.99,1.01,60.0,65,82
3118,2165808,2023-08-30 12:59:45,0.37,237.76,215.38,241.0,221.86,29.25,29.57,27.6,1.01,0.99,1.01,60.01,65,82
3119,2165812,2023-08-30 13:00:00,0.35,238.33,215.23,224.34,199.39,29.3,27.38,24.63,1.01,0.99,1.01,60.01,65,82
3120,2165817,2023-08-30 13:00:15,0.34,237.96,215.07,229.05,199.07,29.23,27.87,24.59,1.01,0.99,1.01,59.97,65,82
3121,2165820,2023-08-30 13:00:30,0.34,235.91,215.09,222.56,199.22,29.06,27.12,24.59,1.01,0.99,1.01,60.0,65,82
3122,2165825,2023-08-30 13:00:45,0.3,217.41,215.23,191.31,171.3,26.37,23.39,20.51,1.03,0.99,1.04,60.02,65,82
3123,2165828,2023-08-30 13:01:00,0.29,215.26,215.53,190.81,170.75,26.07,23.36,20.47,1.03,0.99,1.04,60.02,65,82
3124,2165832,2023-08-30 13:01:15,0.29,215.31,215.37,191.07,170.77,26.05,23.38,20.46,1.03,0.99,1.04,60.0,65,82
3125,2165836,2023-08-30 13:01:30,0.29,215.65,215.0,191.53,171.33,26.05,23.39,20.5,1.03,0.99,1.04,59.99,65,82
3126,2165840,2023-08-30 13:01:45,0.29,218.17,215.26,191.93,171.33,26.45,23.47,20.52,1.03,0.99,1.04,60.04,65,82
3127,2165844,2023-08-30 13:02:00,0.3,218.25,215.31,198.4,177.25,26.48,24.33,21.42,1.03,0.99,1.03,59.99,65,82
3128,2165847,2023-08-30 13:02:15,0.3,268.03,214.79,254.64,215.63,32.54,29.75,26.1,1.02,0.95,1.03,60.01,65,82
3129,2165852,2023-08-30 13:02:30,0.36,258.16,214.79,244.73,208.55,31.82,29.5,25.81,1.01,0.98,1.01,60.01,65,82
3130,2165857,2023-08-30 13:02:45,0.38,271.98,214.66,260.18,209.05,33.41,31.34,25.87,1.01,0.98,1.01,59.99,65,82
3131,2165860,2023-08-30 13:03:00,0.38,275.0,214.66,259.95,213.82,33.82,31.33,26.44,1.01,0.98,1.01,59.97,65,82
3132,2165863,2023-08-30 13:03:15,0.38,275.76,214.75,259.97,216.62,33.96,31.36,26.81,1.01,0.98,1.01,60.0,65,82
3133,2165867,2023-08-30 13:03:30,0.38,276.52,214.63,263.13,216.25,33.97,31.7,26.75,1.01,0.98,1.01,59.98,65,82
3134,2165872,2023-08-30 13:03:45,0.39,277.52,214.82,264.05,216.33,34.13,31.82,26.78,1.01,0.98,1.01,59.98,65,82
3135,2165877,2023-08-30 13:04:00,0.39,275.69,214.57,263.9,216.53,33.87,31.78,26.78,1.01,0.98,1.01,60.02,65,82
3136,2165881,2023-08-30 13:04:15,0.39,279.05,214.51,265.3,219.47,34.28,31.95,27.12,1.01,0.98,1.01,60.0,65,82
3137,2165883,2023-08-30 13:04:30,0.4,286.01,214.37,264.14,234.61,35.32,31.79,28.97,1.01,0.98,1.01,60.0,65,82
3138,2165887,2023-08-30 13:04:45,0.4,283.22,213.73,269.29,240.18,34.93,32.35,29.65,1.0,0.98,1.01,59.96,65,82
3139,2165891,2023-08-30 13:05:00,0.41,283.17,212.98,276.35,239.45,34.74,33.06,29.49,1.0,0.98,1.01,59.95,65,82
3140,2165896,2023-08-30 13:05:15,0.42,267.27,213.3,235.81,236.33,32.73,28.54,28.5,1.01,0.99,1.03,59.95,65,82
3141,2165899,2023-08-30 13:05:30,0.36,255.98,213.42,221.82,232.4,31.46,26.91,28.02,1.0,0.99,1.03,60.01,65,82
3142,2165905,2023-08-30 13:05:45,0.36,255.69,213.64,221.91,232.79,31.46,26.95,28.1,1.0,0.99,1.03,60.02,65,82
3143,2165907,2023-08-30 13:06:00,0.36,253.81,213.55,222.15,236.22,31.2,26.97,28.52,1.0,0.99,1.03,59.99,65,82
3144,2165913,2023-08-30 13:06:15,0.37,248.05,213.37,242.14,247.07,30.44,29.5,30.24,1.01,1.0,1.01,60.02,65,82
3145,2165916,2023-08-30 13:06:30,0.36,231.61,213.77,240.08,225.47,28.25,29.3,27.72,1.01,1.0,1.01,60.01,65,82
3146,2165919,2023-08-30 13:06:45,0.37,234.23,213.82,240.46,228.53,28.62,29.35,28.08,1.01,1.0,1.01,60.0,65,82
3147,2165925,2023-08-30 13:07:00,0.36,234.62,213.68,239.63,225.84,28.65,29.24,27.72,1.01,1.0,1.01,60.02,65,82
3148,2165928,2023-08-30 13:07:15,0.36,234.33,213.52,238.43,224.39,28.6,29.09,27.47,1.01,1.0,1.01,60.03,65,82
3149,2165932,2023-08-30 13:07:30,0.37,255.72,213.48,257.16,249.11,31.28,31.22,30.46,1.01,0.99,1.01,60.01,65,82
3150,2165937,2023-08-30 13:07:45,0.36,233.15,213.1,238.41,222.47,28.38,29.02,27.18,1.01,1.0,1.01,59.99,65,82
3151,2165941,2023-08-30 13:08:00,0.35,231.29,214.31,237.83,221.97,28.28,29.11,27.31,1.01,1.0,1.01,60.05,65,82
3152,2165944,2023-08-30 13:08:15,0.36,240.22,213.57,238.65,232.73,29.39,29.12,28.49,1.01,1.0,1.01,60.02,65,82
3153,2165948,2023-08-30 13:08:30,0.37,257.51,213.45,239.61,260.58,31.52,29.23,31.78,1.01,1.0,1.02,60.01,65,82
3154,2165953,2023-08-30 13:08:45,0.38,256.26,213.0,219.06,241.67,31.51,26.55,29.23,1.0,0.99,1.02,59.98,65,82
3155,2165958,2023-08-30 13:09:01,0.4,255.57,213.68,238.32,254.38,31.5,29.08,31.23,1.0,1.0,1.01,60.03,65,82
3156,2165961,2023-08-30 13:09:15,0.39,260.06,213.57,233.97,262.47,32.05,28.56,32.12,1.0,1.0,1.01,60.0,65,82
3157,2165965,2023-08-30 13:09:30,0.38,258.19,213.84,232.59,260.29,31.84,28.44,31.94,1.0,1.0,1.01,60.03,65,82
3158,2165967,2023-08-30 13:09:45,0.39,256.46,213.54,230.78,257.27,31.59,28.18,31.5,1.0,1.0,1.01,60.0,65,82
3159,2165971,2023-08-30 13:10:00,0.38,257.12,213.42,230.44,257.47,31.66,28.12,31.5,1.0,1.0,1.01,59.96,65,82
3160,2165977,2023-08-30 13:10:15,0.38,253.3,213.6,224.41,249.69,31.2,27.4,30.51,1.0,1.0,1.02,59.99,65,82
3161,2165980,2023-08-30 13:10:30,0.37,252.68,213.7,245.63,260.12,31.15,30.02,32.09,1.0,1.0,1.01,59.97,65,82
3162,2165984,2023-08-30 13:10:45,0.39,251.34,213.69,251.09,263.59,30.98,30.69,32.54,1.0,1.0,1.0,60.03,65,82
3163,2165988,2023-08-30 13:11:00,0.39,266.89,213.7,261.87,279.17,32.88,31.92,34.42,1.0,1.0,1.01,60.01,65,82
3164,2165992,2023-08-30 13:11:15,0.4,250.54,213.44,247.03,261.15,30.85,30.14,32.19,1.0,1.0,1.01,60.0,65,82
3165,2165995,2023-08-30 13:11:30,0.39,252.69,213.59,245.55,256.74,31.13,29.99,31.66,1.0,1.0,1.01,59.97,65,82
3166,2166000,2023-08-30 13:11:45,0.39,252.24,213.44,244.57,256.48,31.07,29.84,31.58,1.0,1.0,1.01,59.98,65,82
3167,2166005,2023-08-30 13:12:00,0.39,251.74,213.65,244.01,255.36,31.02,29.81,31.48,1.0,1.0,1.01,59.96,65,82
3168,2166008,2023-08-30 13:12:15,0.4,260.8,213.59,243.59,271.55,32.14,29.76,33.44,1.0,1.0,1.01,59.97,65,82
3169,2166013,2023-08-30 13:12:30,0.4,257.84,213.38,244.3,267.8,31.74,29.81,32.96,1.0,1.0,1.01,60.01,65,82
3170,2166015,2023-08-30 13:12:45,0.39,256.61,213.39,244.33,267.62,31.61,29.81,32.94,1.0,1.0,1.01,59.99,65,82
3171,2166020,2023-08-30 13:13:00,0.38,247.34,213.4,244.06,250.59,30.42,29.76,30.84,1.0,1.0,1.01,60.0,65,82
3172,2166024,2023-08-30 13:13:15,0.37,250.81,213.32,227.0,238.1,30.83,27.63,29.1,1.0,1.0,1.01,59.96,65,82
3173,2166028,2023-08-30 13:13:30,0.37,252.07,213.36,234.86,245.24,30.99,28.62,30.06,1.0,1.0,1.01,59.99,65,82
3174,2166032,2023-08-30 13:13:45,0.37,247.93,213.54,229.91,244.7,30.52,28.05,30.02,1.0,1.0,1.01,60.01,65,82
3175,2166035,2023-08-30 13:14:00,0.38,249.63,213.58,230.54,262.87,30.77,28.12,32.29,1.0,1.0,1.01,59.99,65,82
3176,2166041,2023-08-30 13:14:15,0.37,245.08,213.74,229.61,243.78,30.2,28.03,29.94,1.0,1.0,1.01,60.01,65,82
3177,2166044,2023-08-30 13:14:30,0.4,264.98,213.17,253.03,266.89,32.6,30.75,32.91,1.0,1.0,1.0,59.97,65,82
3178,2166048,2023-08-30 13:14:45,0.4,266.01,213.43,253.67,268.63,32.77,30.86,33.17,1.0,1.0,1.0,59.96,65,82
3179,2166053,2023-08-30 13:15:00,0.4,266.84,213.51,253.29,269.08,32.88,30.83,33.23,1.0,1.0,1.0,59.99,65,82
3180,2166057,2023-08-30 13:15:15,0.41,330.29,214.13,317.74,318.47,40.67,38.26,39.45,0.99,0.98,1.0,60.08,65,82
3181,2166059,2023-08-30 13:15:30,0.47,308.89,214.25,297.46,297.83,38.1,35.99,36.98,1.0,0.99,1.0,60.06,65,82
3182,2166064,2023-08-30 13:15:45,0.46,310.54,214.15,299.84,299.72,38.31,36.21,37.2,1.0,0.98,1.0,60.06,65,82
3183,2166068,2023-08-30 13:16:00,0.47,310.73,214.18,299.78,298.96,38.34,36.2,37.1,1.0,0.98,1.0,60.03,65,82
3184,2166071,2023-08-30 13:16:15,0.47,314.45,213.9,304.36,313.73,38.77,36.69,38.9,1.0,0.98,1.0,60.04,65,82
3185,2166075,2023-08-30 13:16:30,0.48,318.11,213.66,304.13,312.57,39.17,36.63,38.67,1.0,0.98,1.0,60.03,65,82
3186,2166080,2023-08-30 13:16:45,0.48,319.88,214.11,307.75,312.25,39.49,37.09,38.74,1.0,0.98,1.0,60.02,65,82
3187,2166084,2023-08-30 13:17:00,0.48,316.37,213.58,305.3,313.12,39.01,36.69,38.76,1.0,0.98,1.0,60.02,65,82
3188,2166089,2023-08-30 13:17:15,0.48,321.94,212.66,309.3,316.4,39.49,37.06,39.0,1.0,0.98,1.0,60.03,65,82
3189,2166093,2023-08-30 13:17:30,0.48,337.76,212.81,321.46,320.89,41.44,38.49,39.55,1.0,0.98,1.0,60.02,65,82
3190,2166096,2023-08-30 13:17:45,0.47,302.07,213.01,282.27,279.17,37.17,33.99,34.41,1.0,0.99,1.0,60.04,65,82
